id,feature_name,feature_type,lon,lat
8989,Farmwell Rd at Knightdale Blvd,Bus Stop,-78.5287120746114,35.7966315208878
8487,St Marys St at Wade Ave (ESC),Bus Stop,-78.6527650295751,35.797098438836
9283,Atlantic Ave at Hodges St (NB),Bus Stop,-78.618247681762,35.81295804356
9284,Atlantic Ave at Six Forks Rd (NB),Bus Stop,-78.6163788524765,35.8167377118995
9291,Spring Forest Rd at Capital Blvd,Bus Stop,-78.5818943618795,35.8551929898513
9277,Atlantic Ave at Bramer Dr,Bus Stop,-78.604881563691,35.8270127604941
9297,Atlantic Ave at Six Forks Rd (SB),Bus Stop,-78.6165857180014,35.8168279742003
9782,Sierra Dr at Balboa Rd,Bus Stop,-78.6721550540188,35.7510608521579
1284,Wilmington St at Cabarrus St,Bus Stop,-78.6383530001644,35.7746969996616
9764,Alexander Promonade at WalMart,Bus Stop,-78.7770100061389,35.9133037037359
8003,Wilmington St at Jones St,Bus Stop,-78.6379564676283,35.7818024004564
8005,Capital Blvd at Crabtree Blvd (NB),Bus Stop,-78.6157361782399,35.8069003958219
8006,N Wilmington St at North St,Bus Stop,-78.637749738332,35.7850888126786
8022,Capital Blvd at Old Buffaloe Rd (NB),Bus Stop,-78.5851523777236,35.8286542778093
8023,Capital Blvd at Greywood Dr,Bus Stop,-78.5839156255899,35.8324094536691
8029,Capital Blvd at Oak Forest Dr (NB),Bus Stop,-78.5815902935174,35.8617291978316
8032,Triangle Town Center Mall at Barnes & Noble,Bus Stop,-78.5765299999786,35.8658799992575
8037,Capital Blvd at Sumner Blvd (NB),Bus Stop,-78.5819201845341,35.8657283515502
8047,Capital Blvd at Hodges St (SB),Bus Stop,-78.6125703199388,35.8107204240747
8054,Wake Forest Rd at Chestnut St,Bus Stop,-78.6303765937537,35.7961714439888
8062,N Salisbury St at W Edenton St,Bus Stop,-78.6400698603354,35.7814647676694
8072,Glenwood Ave at Hillsborough St (NB),Bus Stop,-78.6474716081707,35.7811492732978
8077,Glenwood Ave at Devereux St,Bus Stop,-78.6469558593149,35.7898738251942
8090,Whitaker Mill Rd at Pine Dr,Bus Stop,-78.6363212077228,35.8075628302145
8092,Whitaker Mill Rd at Center Rd,Bus Stop,-78.6324947960408,35.8065808512585
8095,Whitaker Mill Rd at Hilton St,Bus Stop,-78.6266602068295,35.8072360992353
8097,Wake Forest Rd at Mills St,Bus Stop,-78.625645710633,35.8104145770425
8108,Wake Forest Rd at Dresser Ct,Bus Stop,-78.6171119283346,35.8328183067494
8121,Falls of Neuse Rd at Fairfax Rd,Bus Stop,-78.6159323909592,35.8573466620645
8132,Falls of Neuse Rd at Fox Hunt Ln,Bus Stop,-78.623923456977,35.877189035815
8135,Falls of Neuse at Ravenscroft Dr,Bus Stop,-78.6266883088265,35.8840963222646
8143,Falls of Neuse Rd at Hunting Ridge Rd,Bus Stop,-78.6229742647085,35.874252861588
8145,Falls of Neuse Rd at Ridgefield Dr,Bus Stop,-78.6206488085089,35.8659884713316
8157,Wake Forest Rd at Colby Dr,Bus Stop,-78.6150515595855,35.8353846139921
8168,Noble Rd at Wayne Dr,Bus Stop,-78.6331125360207,35.8125189227791
8169,Noble Rd at North of Pine Dr,Bus Stop,-78.6347648630183,35.8106369864065
8173,E Whitaker Mill Rd at Fairview Rd,Bus Stop,-78.64520518476,35.8043383191603
8174,Glenwood Ave at Glen Ave,Bus Stop,-78.6459984932756,35.8032488558431
8180,Glenwood Ave at W Johnson St,Bus Stop,-78.6473254100531,35.7869636416602
8183,Glenwood Ave at Hillsborough St (SB),Bus Stop,-78.6476700002029,35.7809922500353
8185,W Morgan St at S Harrington St,Bus Stop,-78.6436006131012,35.7796990731671
8193,Glascock St at Brookside Dr (OB),Bus Stop,-78.6246600000515,35.7929100005649
8195,Raleigh Blvd at Cantwell Ct,Bus Stop,-78.6127883961609,35.7940497430592
8217,Glascock St at N State St (WB),Bus Stop,-78.6209527903162,35.7929192100481
8228,Hillsborough St at Glenwood Ave,Bus Stop,-78.648541424419,35.7808643895162
8238,Hillsborough St at Horne St (WB),Bus Stop,-78.6684412521345,35.7879277864401
8240,Hillsborough St at Brooks Ave,Bus Stop,-78.6724369631161,35.7887981719286
8241,Hillsborough St at Dixie Trl (WB),Bus Stop,-78.6754197453552,35.7894408349502
8242,Dixie Trl at Kilgore Ave,Bus Stop,-78.6756353810225,35.7934593112384
8251,Lake Boone Trl at Thomas Rd,Bus Stop,-78.6827536694882,35.8156925547637
8266,Ridge Rd at Anclote Pl,Bus Stop,-78.6866543520812,35.805608627692
8267,Ridge Rd at Wade Ave (SB),Bus Stop,-78.6876141705212,35.8029972599388
8282,Hillsborough St at Park Ave,Bus Stop,-78.6568411434836,35.7836302200875
8285,Rock Quarry Rd at Edwin Dr (NB),Bus Stop,-78.6120689093987,35.7511668356587
8295,Proctor St at Fountain Dr,Bus Stop,-78.6096124240335,35.7533721906805
8298,Atkins Dr at Tee Dee St,Bus Stop,-78.6065751221415,35.7498443901636
8304,Idlewood Village Dr at Sanderford Rd,Bus Stop,-78.6125387309873,35.7389415142849
8307,Savannah Dr at Quince Dr,Bus Stop,-78.6155361719351,35.7402306464781
8309,Sylvester St at Seabrook Rd,Bus Stop,-78.6195243189958,35.7416973860583
8319,Rock Quarry Rd at Bart St (Helping Hand Mission),Bus Stop,-78.6208787853065,35.771237979961
8320,E Lenoir St at Rock Quarry St,Bus Stop,-78.6217788702717,35.7724839203737
8328,Deep Hollow Dr at Duraleigh Rd,Bus Stop,-78.7104140969484,35.8530097094634
8340,Glenwood Ave at Munford Rd,Bus Stop,-78.7019787655136,35.8555547194661
8364,Glenwood Ave at Munford Rd,Bus Stop,-78.7025075929415,35.8563859581038
8365,Glenwood Ave at Pleasant Valley Rd,Bus Stop,-78.705103457313,35.8581828742008
8369,Duraleigh Rd at Delta Lake Dr (SB),Bus Stop,-78.7123119640559,35.8563260929624
8371,St Giles St at Deep Hollow Dr,Bus Stop,-78.7062237903213,35.8546166512196
8372,St Giles St at Oak Park Rd (SB),Bus Stop,-78.7031979994414,35.8538879996377
8384,Glenwood Ave at Tolar Pl,Bus Stop,-78.6665686673186,35.8280884616973
8389,Glenwood Ave at Argyle Dr,Bus Stop,-78.6554095100934,35.8158865137592
8398,S Saunders St at Prospect Ave,Bus Stop,-78.6492045769314,35.7628092986542
8414,Wilmington St Service Rd at Tryon Rd,Bus Stop,-78.6501465171006,35.7304794491893
8416,S Saunders St at Illeagnes St,Bus Stop,-78.6487200005143,35.7445199997472
8419,S Saunders St at Penmarc Dr,Bus Stop,-78.6489699998612,35.7577999992579
8422,W Lenoir St at S West St (IB),Bus Stop,-78.6457525956362,35.773073550959
8441,St Marys St at Williamson Dr (NB),Bus Stop,-78.652899875006,35.7985764494525
8445,St Marys St at Fairview Rd (NB),Bus Stop,-78.6536699998008,35.8088099999604
8453,Six Forks Rd at North Glenn Dr,Bus Stop,-78.6441198429287,35.8483135946054
8472,Six Forks Rd at Snelling Rd,Bus Stop,-78.6424290168329,35.8540743331418
8475,Six Forks Rd at Trinity Baptist Church,Bus Stop,-78.6442643019078,35.8459822055313
8477,Six Forks Rd at Rowan St,Bus Stop,-78.6431202246299,35.8417255389346
8481,Lassiter Mill Rd at Millstream Pl,Bus Stop,-78.6499380271063,35.824514351973
8484,St Marys St at Fairview Rd (SB),Bus Stop,-78.6537300009736,35.8090899994548
8494,St Marys St at Park Dr,Bus Stop,-78.6508880523292,35.7868778694193
8498,Oakwood Ave at Tarboro Rd,Bus Stop,-78.6207993787269,35.7841694014304
8505,N King Charles Rd at Glascock St,Bus Stop,-78.6093850577401,35.7924271981615
8506,Glascock St at Brighton Rd,Bus Stop,-78.6070868465448,35.7925825965136
8510,Milburne Rd at Culpepper Ln,Bus Stop,-78.6024539938761,35.7891821896904
8515,Bertie Dr at Culpepper Ln,Bus Stop,-78.6031187220335,35.7863985049316
8523,Western Blvd at Hunt Dr,Bus Stop,-78.6587349250531,35.7755806511146
8525,Morrill Dr at Cates Ave (Outbound),Bus Stop,-78.6713429992547,35.7823119995347
8532,Gorman St at Avent Ferry Rd (SB),Bus Stop,-78.6943570058922,35.7672247594395
8533,Gorman St at Walnut Creek Greenway (SB),Bus Stop,-78.6944910911265,35.7653837666756
8534,Gorman St at Walnut Creek Pkwy,Bus Stop,-78.6999078370683,35.7576448529366
8538,Lineberry Dr at University Woods Rd,Bus Stop,-78.6938330607276,35.7502427990431
8541,Lineberry Dr at Mountain Mist Ct,Bus Stop,-78.6843952023293,35.7506075969141
8544,Gorman St at Avent Ferry Rd (NB),Bus Stop,-78.6940944085717,35.7679065732858
8557,Gorman St at Shire Ln,Bus Stop,-78.6954796601472,35.7622754591697
8559,S Boylan Ave at Dorothea Dr,Bus Stop,-78.6524717325517,35.771784002514
8567,Morrill Dr at Cates Ave (Inbound),Bus Stop,-78.6713511963817,35.7820082254653
8568,Western Blvd at Bilyeu St,Bus Stop,-78.6625380964204,35.7775392864668
8577,Cameron St at Woodburn Rd,Bus Stop,-78.6582782215627,35.7910484250583
8586,Hillsborough St at Faircloth St,Bus Stop,-78.6849697914586,35.7938047137594
8587,Hillsborough St at Meredith College (WB),Bus Stop,-78.6884240008515,35.7943790005614
8588,Beryl Rd at Method Rd,Bus Stop,-78.6927707068646,35.7945056691427
8592,Kent Rd at Warwick Dr,Bus Stop,-78.6939152512664,35.7798282378831
8598,Hillsborough St at Rosemary St,Bus Stop,-78.6793688435487,35.7905203320381
8601,Method Rd at Ligon St,Bus Stop,-78.6939139855401,35.7888739574995
8620,New Bern Ave at S Tarboro Rd,Bus Stop,-78.6231461609314,35.7798208240446
8627,New Bern Ave at Lord Berkley,Bus Stop,-78.6041894653432,35.7796823987438
8631,WakeMed Perimeter Rd at Galahad Dr,Bus Stop,-78.5889729332882,35.7836875268116
8640,Falstaff Rd at Sunnybrook Rd,Bus Stop,-78.5841248011583,35.7822745510845
8656,E Edenton St at Idlewild Ave,Bus Stop,-78.6263400005498,35.7808299997473
8670,Lake Boone Trl at Horton St (EB),Bus Stop,-78.6885902185416,35.8153200026925
8675,MLK Jr Blvd at Vardaman St,Bus Stop,-78.6196409454725,35.7679323969571
8685,Creedmoor Rd at Plaza Pl,Bus Stop,-78.6804299668,35.8582672130112
8687,Creedmoor Rd at Jeffery's Grove School,Bus Stop,-78.6797204944566,35.8702442387164
8690,Creedmoor Rd at Stonehenge Dr,Bus Stop,-78.6794182050753,35.8871413782257
8692,Creedmoor Rd at Lodestar Dr,Bus Stop,-78.6804706631773,35.8970197043718
8697,Creedmoor Rd at Sawmill Rd,Bus Stop,-78.6792444178987,35.8825504531687
8699,Creedmoor Rd at Lynn Rd,Bus Stop,-78.6797581320704,35.8726779877037
8702,Creedmoor Rd at Plaza Pl,Bus Stop,-78.6807446358642,35.8579528435181
8703,Creedmoor Rd at Tall Timber Dr,Bus Stop,-78.6805172408248,35.8501629574385
8705,Creedmoor Rd at Glenwood Ave,Bus Stop,-78.6829784827695,35.8421797188757
8707,Creedmoor Rd at Jeffery's Grove School,Bus Stop,-78.6801187876906,35.8672180479636
8716,W Millbrook Rd at Dixon Dr,Bus Stop,-78.6502000000977,35.8562000006228
8719,E Millbrook Rd at Six Forks Rd,Bus Stop,-78.6408800005845,35.8558100003324
8739,Calvary Dr at Capital Blvd (Mini City Marketplace),Bus Stop,-78.5787880681588,35.8444621351095
8745,E Millbrook Rd at Atlantic Ave (WB),Bus Stop,-78.6017364402884,35.8492363569413
8750,E Millbrook Rd at Quail Meadows Dr,Bus Stop,-78.619930000873,35.851030000526
8751,E Millbrook Rd at Tall Pines Ct,Bus Stop,-78.6252340001619,35.8517419994171
8759,W Millbrook Rd at North Hills Dr,Bus Stop,-78.6559399994046,35.8566199999101
8760,W Millbrook Rd at Oldetowne Rd (WB),Bus Stop,-78.6657500002609,35.857609998995
8761,W Millbrook Rd at Paces Forest Ct (WB),Bus Stop,-78.6687899997936,35.8575999997867
8783,Six Forks Rd at Woods Ream Dr,Bus Stop,-78.6386098752165,35.8680810579534
8786,Six Forks Rd at Lynn Rd,Bus Stop,-78.6373490978001,35.8644500006073
8789,Six Forks Rd at Newton Rd,Bus Stop,-78.645609999763,35.8787249999062
8798,Six Forks Rd at Renwick Ct,Bus Stop,-78.6476195059007,35.8888357106373
8800,Six Forks Rd at Horizon Dr,Bus Stop,-78.646637923078,35.8851386351397
8801,Six Forks Rd at Sawmill Rd,Bus Stop,-78.6464118683249,35.8833136466245
8807,Six Forks Rd at Westbrook Dr,Bus Stop,-78.641993587245,35.8717235754687
8809,Six Forks Rd at Northclift Dr,Bus Stop,-78.6379644527529,35.8620051484727
8821,City Farm Rd at S Wilmington St,Bus Stop,-78.6393759998133,35.7591030000571
8822,Wilmington St Center,Bus Stop,-78.6396798441784,35.7620366838832
8829,Fayetteville St at Prospect Ave,Bus Stop,-78.6439553730782,35.7630330002683
8835,Lake Wheeler Rd at Goode St,Bus Stop,-78.6580397197531,35.7628585358059
8842,Strickland Rd at Six Forks Rd,Bus Stop,-78.651191476965,35.9006457360574
8844,Oberlin Rd at Smallwood Dr,Bus Stop,-78.6626455445615,35.7927321990359
8845,Oberlin Rd at Mayview Rd,Bus Stop,-78.6600220401754,35.797690644832
8846,Oberlin Rd at Annapolis Dr,Bus Stop,-78.6599190007174,35.8002130004951
8850,Oberlin Rd at Yettington Dr,Bus Stop,-78.6566819988461,35.8113809998457
8853,Six Forks Rd at Chesterbrook Ct,Bus Stop,-78.6439329430439,35.8739385904406
8858,Oberlin Rd at Van Dyke Ave,Bus Stop,-78.6609230000997,35.7958060007097
8903,Wake Tech Community College,Bus Stop,-78.7057307176383,35.6492182896817
8909,Blount St at GoRaleigh Station (GoTriangle),Bus Stop,-78.6367271456199,35.7776659767858
8924,St Marys St at Wake Dr (SB),Bus Stop,-78.6513885529653,35.8119787099505
8935,Edwards Mill Rd at Arckelton Dr,Bus Stop,-78.6863956768052,35.8384460039224
8937,Edwards Mill Rd at Sunrise Senior Center,Bus Stop,-78.684687970467,35.8394242585532
8940,Wake Forest Rd at Six Forks Rd (SB),Bus Stop,-78.6234197015286,35.8213132238955
9017,Belmont Dr at Glenbrook Dr,Bus Stop,-78.603703033905,35.7661841135126
9047,Spring Forest Rd at Atlantic Ave,Bus Stop,-78.600641963489,35.8615377431824
9050,Volant Dr at Hemphill Dr,Bus Stop,-78.6134093027022,35.8659702076333
9051,Avent Ferry Rd at Crab Orchard Dr WB,Bus Stop,-78.7015700877548,35.766971510059
9053,Athens Dr at Smithdale Dr (NB),Bus Stop,-78.7142249120804,35.7718958925279
9057,Fort Sumter Rd at Jones Franklin Rd,Bus Stop,-78.7233187571275,35.7729657892879
9059,Dana Dr at Brook Hill Apts,Bus Stop,-78.7283400009009,35.7719720003293
9065,Western Blvd at Heather Dr,Bus Stop,-78.7137480000893,35.7864040001768
9067,Western Blvd at Schaub Dr,Bus Stop,-78.7036538737868,35.7849175352374
9099,New Hope Church Rd at Atlantic Ave,Bus Stop,-78.6040900002816,35.8344099997191
9107,New Hope Rd at Capital Blvd,Bus Stop,-78.5791299992953,35.8498700000687
9113,Hollenden Dr at Pebble Beach Dr,Bus Stop,-78.5757640002476,35.8511850009558
9115,E Millbrook Rd at Signett Dr,Bus Stop,-78.583159998865,35.8497900000143
9116,Green Rd at Calvary Dr (SB),Bus Stop,-78.5872644840432,35.8459618823298
9118,Green Rd at Brockton Dr,Bus Stop,-78.5915430025363,35.8389043492059
9121,New Hope Church Rd at Brentwood Rd,Bus Stop,-78.5994200004793,35.8350700001145
9123,New Hope Church Rd at Wal-Mart,Bus Stop,-78.6103800012061,35.8358400005552
9182,Little John Rd at St George Rd,Bus Stop,-78.5890399997107,35.7635430002755
9187,E Martin St at S East St,Bus Stop,-78.6327660010184,35.7766419997014
9198,S Person St at Bledsoe Ave,Bus Stop,-78.6353717432647,35.7681687973396
9200,S Person St at Worth St,Bus Stop,-78.6352769171033,35.7704116439198
9219,Glenbrook Dr at Fernbrook Rd,Bus Stop,-78.6016340368376,35.7696201494687
9229,S Tarboro Rd at E Hargett St,Bus Stop,-78.6224359555627,35.7785678812538
9246,Poole Rd at Raleigh Blvd,Bus Stop,-78.6142929520909,35.7777476915155
9256,Poole Rd at Rose Ln,Bus Stop,-78.5977099252836,35.7721726745222
9270,Little John Rd at Carlisle St (EB),Bus Stop,-78.5914393917497,35.763317690624
9274,Cooper Rd at Bell Dr,Bus Stop,-78.5864179997543,35.7666429998525
9276,Edison Rd at Sunnybrook Rd,Bus Stop,-78.582813000332,35.7660289995769
8814,Poole Rd at Samuel Rd (Social Security Office),Bus Stop,-78.5810130900147,35.7692485242587
9286,Poole Rd at Sunnybrook Rd,Bus Stop,-78.5836981535006,35.7716429845463
9290,Poole Rd at Rawls Dr,Bus Stop,-78.587514454644,35.7725210673215
9292,Poole Rd at Ralph Dr,Bus Stop,-78.5905979245517,35.7726609015509
9294,Poole Rd at Donald Ross Dr,Bus Stop,-78.5926060311143,35.7721079835692
9296,Poole Rd at Beverly Dr,Bus Stop,-78.5952406595868,35.7716540754713
9305,1281 Cross Link Rd,Bus Stop,-78.6189799084926,35.7487093608876
9323,Western Blvd at Pineland Cir,Bus Stop,-78.7089999995709,35.7863399999662
9329,Capital Blvd at Spring Forest Rd,Bus Stop,-78.5809184857372,35.8556055169452
9332,Cross Link Rd at Platinum Ave,Bus Stop,-78.6165424171057,35.7520803019599
9339,Carolina Pines Ave at Henslowe Dr,Bus Stop,-78.6602579934645,35.751251557921
9343,Carolina Pines Ave at S Saunders St (EB),Bus Stop,-78.6500168902051,35.7488210325614
9345,Rush St at S Wilmington St (EB),Bus Stop,-78.6455529998616,35.743610000348
9349,Rush St at Garner Rd,Bus Stop,-78.6296678229945,35.740243033087
9352,Cross Link Rd at Crown Crossing Ln,Bus Stop,-78.6235745656937,35.7444606860221
9353,Cross Link Rd at Dandridge Dr (EB),Bus Stop,-78.6227507638658,35.746358952653
9354,Cross Link Rd at Platinum Ave,Bus Stop,-78.6170810137124,35.7512389134876
9365,Rush St at S Wilmington St (WB),Bus Stop,-78.6462240943794,35.7439239273176
9366,Pecan Rd at S Saunders St (WB),Bus Stop,-78.6479895399326,35.7487904922274
9370,Carolina Pines Ave at Sardis Dr,Bus Stop,-78.6584140082061,35.7492184560881
9376,Lake Wheeler Rd at Henslowe Dr,Bus Stop,-78.6715152224643,35.7493720572025
9381,Glascock St at N State St (EB),Bus Stop,-78.6200361134677,35.7927459289142
9388,Edwards Mill Rd at Mill Village Rd,Bus Stop,-78.6912566054364,35.8374836596243
9397,S Saunders St at Maywood Ave,Bus Stop,-78.6493789147752,35.7609870025571
9400,Six Forks Rd at Windel Dr,Bus Stop,-78.6425459999408,35.8530900004234
9402,Kaplan Dr at Kent Rd,Bus Stop,-78.6935782545758,35.7767543711786
9403,Kaplan Dr at Hunters Club Dr,Bus Stop,-78.6921864587735,35.7759490232011
9404,S Person St at Davie St,Bus Stop,-78.635029737568,35.7750490065511
9407,Method Rd at Woods Pl,Bus Stop,-78.6937474145303,35.7924408641875
9415,WakeMed Perimeter Rd at Swinburne St,Bus Stop,-78.5870382568136,35.7828598939877
9417,Halifax St at Oak Chase Ln,Bus Stop,-78.6382136723622,35.7929327222431
9426,Gorman St at Sullivan Dr,Bus Stop,-78.686277000373,35.7887959996926
9440,Glascock St at Delany Dr,Bus Stop,-78.6162860001944,35.7924240000706
9453,E Lane St at N Wilmington St,Bus Stop,-78.6377219992543,35.7839060007576
9455,N East St at E. Edenton St.,Bus Stop,-78.6321733015771,35.7808117798465
9458,E Lane St at N State St,Bus Stop,-78.6231976218207,35.7832699289289
9462,N King Charles Rd at Brighton Rd,Bus Stop,-78.6094391551848,35.7896526001027
9463,E Lane St at N State St,Bus Stop,-78.6232081572624,35.7833969271194
9464,E Lane St at Heck St,Bus Stop,-78.6243463065577,35.7834348079141
9469,Ridge Rd at Churchill Rd,Bus Stop,-78.6864797393529,35.8056422774712
9471,N Blount St at E Franklin St,Bus Stop,-78.6359408403702,35.7902105150556
9475,Glascock St at Wake Forest Rd,Bus Stop,-78.6306780000911,35.793233999729
9498,Lead Mine Rd at Belsay Dr (SB),Bus Stop,-78.6729699991512,35.8528900002485
9501,Lead Mine Rd at Marriott Dr,Bus Stop,-78.6745679996337,35.8420649997216
9507,Glenbrook Dr at Dacian Rd,Bus Stop,-78.6032234871552,35.7681958833504
9530,Spring Forest Rd at Timber Ridge Dr,Bus Stop,-78.6025174562577,35.8628899719245
9574,Old Wake Forest Rd at Capital Blvd,Bus Stop,-78.5825559995158,35.8700690000226
9579,Fox Rd at Terrace Park Ct,Bus Stop,-78.5599303067278,35.868870837564
9584,Durant Rd at Camp Durant Rd,Bus Stop,-78.5790882860251,35.9011587431623
9589,Durant Rd at Rio Wild Dr,Bus Stop,-78.5974821547484,35.9075840824188
9595,Fox Rd at Beaverwood Dr,Bus Stop,-78.5511599998117,35.87147000045
9597,Perry Creek Rd at Berkshire Downs Dr (WRAL Soccer Fields),Bus Stop,-78.5496780523682,35.8821894210193
9601,W Lenoir St at S Saunders St,Bus Stop,-78.6485919995694,35.7733229997103
9611,MLK Jr Blvd at Chavis Way,Bus Stop,-78.62925039295,35.768153779436
9623,New Hope Commons Wal-Mart,Bus Stop,-78.5614986726874,35.8011661641438
9629,Lake Woodard Dr at Summerdale Dr,Bus Stop,-78.5826480678492,35.8014995202741
9630,Lake Woodard Dr at Billingham Ct,Bus Stop,-78.5846503784816,35.8019885361911
9631,Lake Woodard Dr at Timberlake Apts,Bus Stop,-78.5935670461103,35.805951659814
9632,Brentwood Rd at Westinghouse Blvd,Bus Stop,-78.594324528914,35.8086061472413
9650,New Hope Rd at Charny Dr,Bus Stop,-78.5652004988192,35.8090096362784
9656,S Wilmington St at Pecan Rd,Bus Stop,-78.644086963691,35.7479723503036
9660,MLK Jr Blvd at S Person St,Bus Stop,-78.6356528952874,35.7693314036299
9665,Camelot Dr at Dartmouth Rd,Bus Stop,-78.6390799995373,35.8382199999537
9666,St Albans St at Camelot Dr,Bus Stop,-78.6362229994044,35.8369579996621
9682,Blue Ridge Rd at Glen Eden Dr,Bus Stop,-78.6901790007946,35.8289859999926
9684,Blue Ridge Rd at Burch Dr,Bus Stop,-78.6984870005295,35.8246280003156
9691,Blue Ridge Rd at Carovel Ct,Bus Stop,-78.7003439996814,35.8232569999821
9694,Blue Ridge Rd at Glen Eden Dr,Bus Stop,-78.6908089991848,35.8280210005223
9699,Oberlin Rd at Fairview Rd,Bus Stop,-78.6555620386387,35.8091266637793
9708,Cross Link Rd at Laodicea Dr,Bus Stop,-78.6268019753543,35.7399406805776
9717,Halifax St at Delway St,Bus Stop,-78.6383111701132,35.7915117643517
9721,Hadley Dr at Cross Link Rd,Bus Stop,-78.6173499998512,35.7513889996626
9733,MLK Jr Blvd at Holmes St,Bus Stop,-78.6285585087215,35.7679195481711
9735,Carolina Pines Ave at Carolina Hill,Bus Stop,-78.6615208936,35.7515859384468
9737,Maitland Dr at New Bern Ave,Bus Stop,-78.5807504828127,35.7967199707949
9738,Maitland Dr at Bastion Ln,Bus Stop,-78.5827808828657,35.7968476833997
9743,E Davie St at Fayetteville St,Bus Stop,-78.6390998334405,35.7756526273854
9751,Edwards Mill Rd at Parklake Ave (Glenlake),Bus Stop,-78.6910677478045,35.8372809445935
9756,Ridge Rd at Lake Boone Trl,Bus Stop,-78.6825917670228,35.8149736835117
9758,Carolina Pines Ave at Marble St,Bus Stop,-78.6521200007955,35.7475945661136
9761,Rush St at Hammond Rd,Bus Stop,-78.642777106819,35.7430581520215
9775,Michael J Smith Ln at Carl Sandburg Ct,Bus Stop,-78.5801160790844,35.7795633667266
9779,Lineberry Dr at Broad Oaks Pl,Bus Stop,-78.6804591521653,35.7510899526664
9799,Lineberry Dr at Deep Forest Trl,Bus Stop,-78.6892603916699,35.7494575600055
9803,Trailwood Hills Dr at Barrymore St,Bus Stop,-78.6838588039002,35.7451114693173
9806,Trailwood Hills Dr at Alder Ridge Ln (SB),Bus Stop,-78.6845848205161,35.7466986410191
9808,S Boylan Ave at W Lenoir St,Bus Stop,-78.6507590001394,35.7730700000607
9811,Avent Ferry Rd at Varsity Dr,Bus Stop,-78.6804348194992,35.7756592063915
9910,West St at Peace St (SB),Bus Stop,-78.6456462027673,35.7878023568632
8778,Six Forks at Office Center,Bus Stop,-78.6496135062184,35.8951741958954
8952,Falls of Neuse at Wake Med North,Bus Stop,-78.5993997048421,35.9091409128138
8954,Raven Ridge Rd at Dapping Dr,Bus Stop,-78.591895789813,35.9128887922617
8966,Perry Creek Rd at Bentley Cir,Bus Stop,-78.5455623673077,35.8788724185807
8967,Perry Creek Rd at Louisburg Rd,Bus Stop,-78.5408133849306,35.8761490276454
8972,Fox Rd at Town Dr,Bus Stop,-78.5604797828309,35.8685645555596
8977,Edwards Mill Rd at Carriage Dr,Bus Stop,-78.7002585204906,35.8312959528258
8111,Wake Forest at Ronald Dr,Bus Stop,-78.611897734523,35.8391288809246
8945,Martin Luther King Jr Blvd at Grantland Dr (WB),Bus Stop,-78.609686938388,35.7710878444936
8894,S Blount St at E Davie St,Bus Stop,-78.6367852684154,35.7757686938863
8901,Ebenezer Church Rd at Winchester Dr.,Bus Stop,-78.7413038007684,35.8823592242331
6689,Brier Creek Parkway at Skyland Ridge Parkway,Bus Stop,-78.7805159833691,35.9139677166098
8008,Poole Rd at New Hope Rd (WB),Bus Stop,-78.5595201233927,35.7657974757665
8028,Poole Rd at Old Poole Rd (WB),Bus Stop,-78.5559597513754,35.7630756878502
8106,Poole Rd at Maybrook Dr,Bus Stop,-78.552470438792,35.7607255887475
8052,Barwell Rd at Charles St (NB),Bus Stop,-78.5352490746139,35.7524946999887
8098,Barwell Rd at Chasteal Trl (NB),Bus Stop,-78.551383903998,35.7371760308097
8191,Rock Quarry at Interlock OB,Bus Stop,-78.5598108451681,35.7325938908675
8202,Rock Quarry at Trassacks OB,Bus Stop,-78.5797724043179,35.7439162381762
8210,Rock Quarry Rd at Rock Quarry Crossing,Bus Stop,-78.5926496892371,35.7476453123794
8211,Rock Quarry Rd at New Birch Dr,Bus Stop,-78.5985854179697,35.7472752431597
8073,Blue Ridge Rd at Rex Way,Bus Stop,-78.704712609316,35.8197270059223
8083,Blue Ridge Rd at Reedy Creek Road IB,Bus Stop,-78.7054922302017,35.8103097989228
8129,Blue Ridge Rd at Trinity Rd (NB),Bus Stop,-78.707538219618,35.7978716559415
8233,Birch Ridge Dr at Poole Rd,Bus Stop,-78.5775816325289,35.7671200759738
8259,Little John Rd at Cooper Rd,Bus Stop,-78.5879320589617,35.7637497895356
8239,Little John Rd at Weston St,Bus Stop,-78.5939242854375,35.7631481033202
8281,Hillsborough St at NC State Fairground,Bus Stop,-78.7092160893125,35.7930449985556
8313,Garner Rd at McMakin St,Bus Stop,-78.6314234930808,35.7642349506845
8425,Garner Rd at Warehouse Dr (NB),Bus Stop,-78.6311290001778,35.7521739997894
1916,7th Ave at Garner Town Hall (SB),Bus Stop,-78.6206770003374,35.705223999884
8357,Heather Park Dr at Southerby Bluffs Ct,Bus Stop,-78.6140809990912,35.6917419995263
1637,White Oak Crossing Park and Ride,Bus Stop,-78.5817749997162,35.6921210000008
8381,Cabela Dr at Jones Sausage Rd,Bus Stop,-78.5863875396797,35.6978948260886
8395,Garner Rd at Broughton St (Performing Arts Ctr),Bus Stop,-78.6122658353804,35.7109578568768
8491,Knightdale Blvd at Shoppes at Miday (Arby's),Bus Stop,-78.5036469240484,35.7975085331031
8458,McKnight Dr at Village Park Dr (SB),Bus Stop,-78.4922436541362,35.7968144153351
9609,Martin Luther King Jr Blvd at Rock Quarry Rd (WB),Bus Stop,-78.6179461649929,35.7686696855118
